CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
оч╢щел,1982,10,121.20,24.95,0.303345,
оч╢щел,1982,11,121.20,24.95,3.02619,
оч╢щел,1982,12,121.20,24.95,2.14244,
оч╢щел,1983,1,121.20,24.95,4.44972,
оч╢щел,1983,2,121.20,24.95,15.9809,
оч╢щел,1983,3,121.20,24.95,17.9344,
оч╢щел,1983,4,121.20,24.95,1.71029,
оч╢щел,1983,5,121.20,24.95,6.47205,
оч╢щел,1983,6,121.20,24.95,3.33433,
оч╢щел,1983,7,121.20,24.95,1.25058,
оч╢щел,1983,8,121.20,24.95,1.43931,
оч╢щел,1983,9,121.20,24.95,1.95618,
оч╢щел,1983,10,121.20,24.95,0.303442,
оч╢щел,1983,11,121.20,24.95,0.454872,
оч╢щел,1983,12,121.20,24.95,1.63945,
оч╢щел,1984,1,121.20,24.95,1.69795,
оч╢щел,1984,2,121.20,24.95,3.1964,
оч╢щел,1984,3,121.20,24.95,7.73623,
оч╢щел,1984,4,121.20,24.95,8.58019,
оч╢щел,1984,5,121.20,24.95,9.92552,
оч╢щел,1984,6,121.20,24.95,6.59097,
оч╢щел,1984,7,121.20,24.95,1.13578,
оч╢щел,1984,8,121.20,24.95,11.9022,
оч╢щел,1984,9,121.20,24.95,0.998405,
оч╢щел,1984,10,121.20,24.95,0.58421,
оч╢щел,1984,11,121.20,24.95,2.21564,
оч╢щел,1984,12,121.20,24.95,0.831933,
оч╢щел,1985,1,121.20,24.95,1.33436,
оч╢щел,1985,2,121.20,24.95,18.9829,
оч╢щел,1985,3,121.20,24.95,4.59951,
оч╢щел,1985,4,121.20,24.95,4.79605,
оч╢щел,1985,5,121.20,24.95,4.73183,
оч╢щел,1985,6,121.20,24.95,3.49356,
оч╢щел,1985,7,121.20,24.95,5.67063,
оч╢щел,1985,8,121.20,24.95,8.42251,
оч╢щел,1985,9,121.20,24.95,7.00252,
оч╢щел,1985,10,121.20,24.95,2.51252,
оч╢щел,1985,11,121.20,24.95,1.18359,
оч╢щел,1985,12,121.20,24.95,3.68768,
оч╢щел,1986,1,121.20,24.95,0.670364,
оч╢щел,1986,2,121.20,24.95,5.12023,
оч╢щел,1986,3,121.20,24.95,10.9889,
оч╢щел,1986,4,121.20,24.95,2.60098,
оч╢щел,1986,5,121.20,24.95,12.7564,
оч╢щел,1986,6,121.20,24.95,6.53741,
оч╢щел,1986,7,121.20,24.95,1.52718,
оч╢щел,1986,8,121.20,24.95,10.1681,
оч╢щел,1986,9,121.20,24.95,6.52842,
оч╢щел,1986,10,121.20,24.95,0.745686,
оч╢щел,1986,11,121.20,24.95,4.82824,
оч╢щел,1986,12,121.20,24.95,0.907474,
оч╢щел,1987,1,121.20,24.95,1.37489,
оч╢щел,1987,2,121.20,24.95,1.47002,
оч╢щел,1987,3,121.20,24.95,7.51536,
оч╢щел,1987,4,121.20,24.95,3.75091,
оч╢щел,1987,5,121.20,24.95,7.86203,
оч╢щел,1987,6,121.20,24.95,3.66343,
оч╢щел,1987,7,121.20,24.95,3.26379,
оч╢щел,1987,8,121.20,24.95,0.381116,
оч╢щел,1987,9,121.20,24.95,10.7573,
оч╢щел,1987,10,121.20,24.95,5.67485,
оч╢щел,1987,11,121.20,24.95,2.66413,
оч╢щел,1987,12,121.20,24.95,0.734967,
оч╢щел,1988,1,121.20,24.95,2.82706,
оч╢щел,1988,2,121.20,24.95,1.47757,
оч╢щел,1988,3,121.20,24.95,6.68507,
оч╢щел,1988,4,121.20,24.95,10.476,
оч╢щел,1988,5,121.20,24.95,7.08899,
оч╢щел,1988,6,121.20,24.95,1.28307,
оч╢щел,1988,7,121.20,24.95,2.20146,
оч╢щел,1988,8,121.20,24.95,1.40286,
оч╢щел,1988,9,121.20,24.95,5.43085,
оч╢щел,1988,10,121.20,24.95,1.40512,
оч╢щел,1988,11,121.20,24.95,0.859601,
оч╢щел,1988,12,121.20,24.95,1.05732,
оч╢щел,1989,1,121.20,24.95,1.39847,
оч╢щел,1989,2,121.20,24.95,0.743922,
оч╢щел,1989,3,121.20,24.95,2.92732,
оч╢щел,1989,4,121.20,24.95,6.14789,
оч╢щел,1989,5,121.20,24.95,8.46006,
оч╢щел,1989,6,121.20,24.95,1.17377,
оч╢щел,1989,7,121.20,24.95,8.96911,
оч╢щел,1989,8,121.20,24.95,2.6322,
оч╢щел,1989,9,121.20,24.95,10.7857,
оч╢щел,1989,10,121.20,24.95,0.473678,
оч╢щел,1989,11,121.20,24.95,1.44201,
оч╢щел,1989,12,121.20,24.95,1.65988,
оч╢щел,1990,1,121.20,24.95,4.32942,
оч╢щел,1990,2,121.20,24.95,5.27548,
оч╢щел,1990,3,121.20,24.95,2.44944,
оч╢щел,1990,4,121.20,24.95,15.4625,
оч╢щел,1990,5,121.20,24.95,2.47116,
оч╢щел,1990,6,121.20,24.95,12.3806,
оч╢щел,1990,7,121.20,24.95,2.23855,
оч╢щел,1990,8,121.20,24.95,13.5588,
оч╢щел,1990,9,121.20,24.95,7.81459,
оч╢щел,1990,10,121.20,24.95,0.389064,
оч╢щел,1990,11,121.20,24.95,0.872486,
оч╢щел,1990,12,121.20,24.95,0.281531,
оч╢щел,1991,1,121.20,24.95,2.94662,
оч╢щел,1991,2,121.20,24.95,2.28531,
оч╢щел,1991,3,121.20,24.95,3.55424,
оч╢щел,1991,4,121.20,24.95,4.66916,
оч╢щел,1991,5,121.20,24.95,2.9709,
оч╢щел,1991,6,121.20,24.95,12.8299,
оч╢щел,1991,7,121.20,24.95,0.0779455,
оч╢щел,1991,8,121.20,24.95,2.6509,
оч╢щел,1991,9,121.20,24.95,5.47521,
оч╢щел,1991,10,121.20,24.95,1.03532,
оч╢щел,1991,11,121.20,24.95,0.490825,
оч╢щел,1991,12,121.20,24.95,2.14948,
оч╢щел,1992,1,121.20,24.95,2.3315,
оч╢щел,1992,2,121.20,24.95,11.9373,
оч╢щел,1992,3,121.20,24.95,6.50135,
оч╢щел,1992,4,121.20,24.95,6.53758,
оч╢щел,1992,5,121.20,24.95,6.72118,
оч╢щел,1992,6,121.20,24.95,6.33891,
оч╢щел,1992,7,121.20,24.95,0.973323,
оч╢щел,1992,8,121.20,24.95,6.40918,
оч╢щел,1992,9,121.20,24.95,4.67313,
оч╢щел,1992,10,121.20,24.95,3.5208,
оч╢щел,1992,11,121.20,24.95,0.337456,
оч╢щел,1992,12,121.20,24.95,1.8791,
оч╢щел,1993,1,121.20,24.95,3.71663,
оч╢щел,1993,2,121.20,24.95,0.513335,
оч╢щел,1993,3,121.20,24.95,5.52505,
оч╢щел,1993,4,121.20,24.95,5.56195,
оч╢щел,1993,5,121.20,24.95,3.93809,
оч╢щел,1993,6,121.20,24.95,11.5901,
оч╢щел,1993,7,121.20,24.95,2.43106,
оч╢щел,1993,8,121.20,24.95,2.25182,
оч╢щел,1993,9,121.20,24.95,0.615131,
оч╢щел,1993,10,121.20,24.95,1.0582,
оч╢щел,1993,11,121.20,24.95,1.92875,
оч╢щел,1993,12,121.20,24.95,0.874295,
оч╢щел,1994,1,121.20,24.95,1.42871,
оч╢щел,1994,2,121.20,24.95,8.72429,
оч╢щел,1994,3,121.20,24.95,4.28266,
оч╢щел,1994,4,121.20,24.95,1.39889,
оч╢щел,1994,5,121.20,24.95,6.55091,
оч╢щел,1994,6,121.20,24.95,3.46304,
оч╢щел,1994,7,121.20,24.95,2.31464,
оч╢щел,1994,8,121.20,24.95,8.9151,
оч╢щел,1994,9,121.20,24.95,3.05647,
оч╢щел,1994,10,121.20,24.95,3.53625,
оч╢щел,1994,11,121.20,24.95,0.00130231,
оч╢щел,1994,12,121.20,24.95,1.37322,
оч╢щел,1995,1,121.20,24.95,2.22305,
оч╢щел,1995,2,121.20,24.95,7.71812,
оч╢щел,1995,3,121.20,24.95,6.89939,
оч╢щел,1995,4,121.20,24.95,3.29289,
оч╢щел,1995,5,121.20,24.95,6.28788,
оч╢щел,1995,6,121.20,24.95,4.78091,
оч╢щел,1995,7,121.20,24.95,11.0677,
оч╢щел,1995,8,121.20,24.95,2.27422,
оч╢щел,1995,9,121.20,24.95,3.35498,
оч╢щел,1995,10,121.20,24.95,0.209949,
оч╢щел,1995,11,121.20,24.95,0.721539,
оч╢щел,1995,12,121.20,24.95,0.577496,
оч╢щел,1996,1,121.20,24.95,0.397183,
оч╢щел,1996,2,121.20,24.95,3.90121,
оч╢щел,1996,3,121.20,24.95,6.07362,
оч╢щел,1996,4,121.20,24.95,7.5196,
оч╢щел,1996,5,121.20,24.95,7.85435,
оч╢щел,1996,6,121.20,24.95,2.11136,
оч╢щел,1996,7,121.20,24.95,6.65595,
оч╢щел,1996,8,121.20,24.95,2.06372,
оч╢щел,1996,9,121.20,24.95,6.00535,
оч╢щел,1996,10,121.20,24.95,1.35164,
оч╢щел,1996,11,121.20,24.95,1.63366,
оч╢щел,1996,12,121.20,24.95,0.132292,
оч╢щел,1997,1,121.20,24.95,1.45306,
оч╢щел,1997,2,121.20,24.95,7.80465,
оч╢щел,1997,3,121.20,24.95,3.75049,
оч╢щел,1997,4,121.20,24.95,1.72554,
оч╢щел,1997,5,121.20,24.95,5.34499,
оч╢щел,1997,6,121.20,24.95,19.7604,
оч╢щел,1997,7,121.20,24.95,2.92999,
оч╢щел,1997,8,121.20,24.95,6.70546,
оч╢щел,1997,9,121.20,24.95,4.13001,
оч╢щел,1997,10,121.20,24.95,0.711486,
оч╢щел,1997,11,121.20,24.95,1.82194,
оч╢щел,1997,12,121.20,24.95,1.75659,
оч╢щел,1998,1,121.20,24.95,4.38253,
оч╢щел,1998,2,121.20,24.95,15.1267,
оч╢щел,1998,3,121.20,24.95,6.0129,
оч╢щел,1998,4,121.20,24.95,5.42136,
оч╢щел,1998,5,121.20,24.95,5.06557,
оч╢щел,1998,6,121.20,24.95,6.16454,
оч╢щел,1998,7,121.20,24.95,2.41331,
оч╢щел,1998,8,121.20,24.95,6.37723,
оч╢щел,1998,9,121.20,24.95,5.92327,
оч╢щел,1998,10,121.20,24.95,10.9127,
оч╢щел,1998,11,121.20,24.95,0.347713,
оч╢щел,1998,12,121.20,24.95,3.88285,
оч╢щел,1999,1,121.20,24.95,1.5606,
оч╢щел,1999,2,121.20,24.95,0.491907,
оч╢щел,1999,3,121.20,24.95,6.92465,
оч╢щел,1999,4,121.20,24.95,1.41462,
оч╢щел,1999,5,121.20,24.95,8.48352,
оч╢щел,1999,6,121.20,24.95,3.88155,
оч╢щел,1999,7,121.20,24.95,1.58738,
оч╢щел,1999,8,121.20,24.95,2.88983,
оч╢щел,1999,9,121.20,24.95,1.67451,
оч╢щел,1999,10,121.20,24.95,1.7181,
оч╢щел,1999,11,121.20,24.95,0.447826,
оч╢щел,1999,12,121.20,24.95,2.27489,
оч╢щел,2000,1,121.20,24.95,0.961,
оч╢щел,2000,2,121.20,24.95,11.6206,
оч╢щел,2000,3,121.20,24.95,3.32406,
оч╢щел,2000,4,121.20,24.95,10.0357,
оч╢щел,2000,5,121.20,24.95,2.07817,
оч╢щел,2000,6,121.20,24.95,12.4885,
оч╢щел,2000,7,121.20,24.95,2.44209,
оч╢щел,2000,8,121.20,24.95,10.0241,
оч╢щел,2000,9,121.20,24.95,2.8879,
оч╢щел,2000,10,121.20,24.95,5.43887,
оч╢щел,2000,11,121.20,24.95,5.04875,
оч╢щел,2000,12,121.20,24.95,4.40983,
оч╢щел,2001,1,121.20,24.95,4.72256,
оч╢щел,2001,2,121.20,24.95,1.22497,
оч╢щел,2001,3,121.20,24.95,5.07462,
оч╢щел,2001,4,121.20,24.95,5.78036,
оч╢щел,2001,5,121.20,24.95,5.61965,
оч╢щел,2001,6,121.20,24.95,1.82169,
оч╢щел,2001,7,121.20,24.95,4.57284,
оч╢щел,2001,8,121.20,24.95,2.85516,
оч╢щел,2001,9,121.20,24.95,35.6235,
оч╢щел,2001,10,121.20,24.95,1.1517,
оч╢щел,2001,11,121.20,24.95,0.287521,
оч╢щел,2001,12,121.20,24.95,1.14019,
оч╢щел,2002,1,121.20,24.95,1.26228,
оч╢щел,2002,2,121.20,24.95,2.20957,
оч╢щел,2002,3,121.20,24.95,4.50958,
оч╢щел,2002,4,121.20,24.95,0.705076,
оч╢щел,2002,5,121.20,24.95,3.32186,
оч╢щел,2002,6,121.20,24.95,2.74845,
оч╢щел,2002,7,121.20,24.95,7.54386,
оч╢щел,2002,8,121.20,24.95,0.679938,
оч╢щел,2002,9,121.20,24.95,2.76601,
оч╢щел,2002,10,121.20,24.95,1.5311,
оч╢щел,2002,11,121.20,24.95,0.857055,
оч╢щел,2002,12,121.20,24.95,2.02712,
оч╢щел,2003,1,121.20,24.95,1.40199,
оч╢щел,2003,2,121.20,24.95,0.485943,
оч╢щел,2003,3,121.20,24.95,3.07224,
оч╢щел,2003,4,121.20,24.95,5.54229,
оч╢щел,2003,5,121.20,24.95,1.98784,
оч╢щел,2003,6,121.20,24.95,3.88524,
оч╢щел,2003,7,121.20,24.95,0.463194,
оч╢щел,2003,8,121.20,24.95,1.07458,
оч╢щел,2003,9,121.20,24.95,2.27062,
оч╢щел,2003,10,121.20,24.95,0.730428,
оч╢щел,2003,11,121.20,24.95,0.341584,
оч╢щел,2003,12,121.20,24.95,0.0871987,
оч╢щел,2004,1,121.20,24.95,3.12394,
оч╢щел,2004,2,121.20,24.95,5.59126,
оч╢щел,2004,3,121.20,24.95,5.35014,
оч╢щел,2004,4,121.20,24.95,1.72799,
оч╢щел,2004,5,121.20,24.95,3.48566,
оч╢щел,2004,6,121.20,24.95,0.02949,
оч╢щел,2004,7,121.20,24.95,7.71775,
оч╢щел,2004,8,121.20,24.95,11.111,
оч╢щел,2004,9,121.20,24.95,15.7191,
оч╢щел,2004,10,121.20,24.95,3.79816,
оч╢щел,2004,11,121.20,24.95,0.501877,
оч╢щел,2004,12,121.20,24.95,2.3338,
оч╢щел,2005,1,121.20,24.95,1.31243,
оч╢щел,2005,2,121.20,24.95,9.72424,
оч╢щел,2005,3,121.20,24.95,8.51422,
оч╢щел,2005,4,121.20,24.95,1.26882,
оч╢щел,2005,5,121.20,24.95,14.8787,
оч╢щел,2005,6,121.20,24.95,4.37441,
оч╢щел,2005,7,121.20,24.95,5.57223,
оч╢щел,2005,8,121.20,24.95,12.5548,
оч╢щел,2005,9,121.20,24.95,2.24097,
оч╢щел,2005,10,121.20,24.95,2.64556,
оч╢щел,2005,11,121.20,24.95,0.575243,
оч╢щел,2005,12,121.20,24.95,1.01469,
оч╢щел,2006,1,121.20,24.95,1.65846,
оч╢щел,2006,2,121.20,24.95,3.03387,
оч╢щел,2006,3,121.20,24.95,6.41357,
оч╢щел,2006,4,121.20,24.95,10.1502,
оч╢щел,2006,5,121.20,24.95,7.58736,
оч╢щел,2006,6,121.20,24.95,12.178,
оч╢щел,2006,7,121.20,24.95,4.13161,
оч╢щел,2006,8,121.20,24.95,1.58453,
оч╢щел,2006,9,121.20,24.95,10.2247,
оч╢щел,2006,10,121.20,24.95,0.00790137,
оч╢щел,2006,11,121.20,24.95,2.46483,
оч╢щел,2006,12,121.20,24.95,4.72091,
оч╢щел,2007,1,121.20,24.95,2.4907,
оч╢щел,2007,2,121.20,24.95,2.127,
оч╢щел,2007,3,121.20,24.95,7.37046,
оч╢щел,2007,4,121.20,24.95,6.20413,
оч╢щел,2007,5,121.20,24.95,1.90161,
оч╢щел,2007,6,121.20,24.95,21.0471,
оч╢щел,2007,7,121.20,24.95,0.290268,
оч╢щел,2007,8,121.20,24.95,6.14549,
оч╢щел,2007,9,121.20,24.95,5.09429,
оч╢щел,2007,10,121.20,24.95,5.06739,
оч╢щел,2007,11,121.20,24.95,5.59197,
оч╢щел,2007,12,121.20,24.95,0.734545,
оч╢щел,2008,1,121.20,24.95,3.14348,
оч╢щел,2008,2,121.20,24.95,5.86236,
оч╢щел,2008,3,121.20,24.95,4.02419,
оч╢щел,2008,4,121.20,24.95,5.40796,
оч╢щел,2008,5,121.20,24.95,5.78361,
оч╢щел,2008,6,121.20,24.95,7.6066,
оч╢щел,2008,7,121.20,24.95,7.97755,
оч╢щел,2008,8,121.20,24.95,0,
оч╢щел,2008,9,121.20,24.95,23.227,
оч╢щел,2008,10,121.20,24.95,0.737398,
оч╢щел,2008,11,121.20,24.95,4.80765,
оч╢щел,2008,12,121.20,24.95,1.16583,
оч╢щел,2009,1,121.20,24.95,0.794717,
оч╢щел,2009,2,121.20,24.95,0.867485,
оч╢щел,2009,3,121.20,24.95,6.23707,
оч╢щел,2009,4,121.20,24.95,3.06044,
оч╢щел,2009,5,121.20,24.95,0.50113,
оч╢щел,2009,6,121.20,24.95,4.98906,
оч╢щел,2009,7,121.20,24.95,0.812014,
оч╢щел,2009,8,121.20,24.95,7.19196,
оч╢щел,2009,9,121.20,24.95,0.641022,
оч╢щел,2009,10,121.20,24.95,2.89289,
оч╢щел,2009,11,121.20,24.95,2.052,
оч╢щел,2009,12,121.20,24.95,1.61894,
оч╢щел,2010,1,121.20,24.95,4.24349,
оч╢щел,2010,2,121.20,24.95,8.99078,
оч╢щел,2010,3,121.20,24.95,3.09354,
оч╢щел,2010,4,121.20,24.95,4.92419,
оч╢щел,2010,5,121.20,24.95,7.05187,
оч╢щел,2010,6,121.20,24.95,9.61803,
оч╢щел,2010,7,121.20,24.95,2.52879,
оч╢щел,2010,8,121.20,24.95,5.70704,
оч╢щел,2010,9,121.20,24.95,4.44861,
оч╢щел,2010,10,121.20,24.95,5.23819,
оч╢щел,2010,11,121.20,24.95,2.29271,
оч╢щел,2010,12,121.20,24.95,2.88367,
оч╢щел,2011,1,121.20,24.95,3.48287,
оч╢щел,2011,2,121.20,24.95,2.93939,
оч╢щел,2011,3,121.20,24.95,4.13357,
оч╢щел,2011,4,121.20,24.95,1.13651,
оч╢щел,2011,5,121.20,24.95,9.06207,
оч╢щел,2011,6,121.20,24.95,10.4372,
оч╢щел,2011,7,121.20,24.95,6.37634,
оч╢щел,2011,8,121.20,24.95,3.91685,
оч╢щел,2011,9,121.20,24.95,0.500942,
оч╢щел,2011,10,121.20,24.95,2.9722,
оч╢щел,2011,11,121.20,24.95,8.34205,
оч╢щел,2011,12,121.20,24.95,4.09196,
оч╢щел,2012,1,121.20,24.95,6.31261,
оч╢щел,2012,2,121.20,24.95,9.98314,
оч╢щел,2012,3,121.20,24.95,3.67073,
оч╢щел,2012,4,121.20,24.95,8.83445,
оч╢щел,2012,5,121.20,24.95,8.26026,
оч╢щел,2012,6,121.20,24.95,21.9629,
оч╢щел,2012,7,121.20,24.95,1.93964,
оч╢щел,2012,8,121.20,24.95,15.4961,
оч╢щел,2012,9,121.20,24.95,3.62136,
оч╢щел,2012,10,121.20,24.95,1.75335,
оч╢щел,2012,11,121.20,24.95,10.5549,
оч╢щел,2012,12,121.20,24.95,6.5382,
оч╢щел,2013,1,121.20,24.95,2.80792,
оч╢щел,2013,2,121.20,24.95,0.995089,
оч╢щел,2013,3,121.20,24.95,2.86336,
оч╢щел,2013,4,121.20,24.95,11.2817,
оч╢щел,2013,5,121.20,24.95,12.9349,
оч╢щел,2013,6,121.20,24.95,3.44856,
оч╢щел,2013,7,121.20,24.95,4.08771,
оч╢щел,2013,8,121.20,24.95,21.0963,
оч╢щел,2013,9,121.20,24.95,2.43679,
оч╢щел,2013,10,121.20,24.95,1.49563,
оч╢щел,2013,11,121.20,24.95,1.74601,
оч╢щел,2013,12,121.20,24.95,7.82736,
оч╢щел,2014,1,121.20,24.95,0.893279,
оч╢щел,2014,2,121.20,24.95,7.3182,
оч╢щел,2014,3,121.20,24.95,4.46499,
оч╢щел,2014,4,121.20,24.95,2.54929,
оч╢щел,2014,5,121.20,24.95,14.1888,
оч╢щел,2014,6,121.20,24.95,6.17606,
оч╢щел,2014,7,121.20,24.95,3.51055,
оч╢щел,2014,8,121.20,24.95,1.93665,
оч╢щел,2014,9,121.20,24.95,3.08866,
оч╢щел,2014,10,121.20,24.95,1.50374,
оч╢щел,2014,11,121.20,24.95,2.02365,
оч╢щел,2014,12,121.20,24.95,2.71134,
оч╢щел,2015,1,121.20,24.95,0.86272,
оч╢щел,2015,2,121.20,24.95,2.67679,
оч╢щел,2015,3,121.20,24.95,6.26259,
оч╢щел,2015,4,121.20,24.95,3.34277,
оч╢щел,2015,5,121.20,24.95,8.68145,
оч╢щел,2015,6,121.20,24.95,1.93026,
оч╢щел,2015,7,121.20,24.95,1.86067,
оч╢щел,2015,8,121.20,24.95,8.99465,
оч╢щел,2015,9,121.20,24.95,7.32183,
оч╢щел,2015,10,121.20,24.95,3.70026,
оч╢щел,2015,11,121.20,24.95,0.515236,
оч╢щел,2015,12,121.20,24.95,3.18899,
оч╢щел,2016,1,121.20,24.95,10.4871,
оч╢щел,2016,2,121.20,24.95,4.25483,
оч╢щел,2016,3,121.20,24.95,9.79043,
оч╢щел,2016,4,121.20,24.95,6.23944,
оч╢щел,2016,5,121.20,24.95,3.25238,
оч╢щел,2016,6,121.20,24.95,6.77752,
оч╢щел,2016,7,121.20,24.95,0.763211,
оч╢щел,2016,8,121.20,24.95,1.63152,
оч╢щел,2016,9,121.20,24.95,7.90982,
оч╢щел,2016,10,121.20,24.95,2.01839,
оч╢щел,2016,11,121.20,24.95,4.79253,
оч╢щел,2016,12,121.20,24.95,0.372604,
оч╢щел,2017,1,121.20,24.95,1.18575,
оч╢щел,2017,2,121.20,24.95,3.65739,
оч╢щел,2017,3,121.20,24.95,5.81332,
оч╢щел,2017,4,121.20,24.95,3.67409,
оч╢щел,2017,5,121.20,24.95,3.06683,
оч╢щел,2017,6,121.20,24.95,13.049,
оч╢щел,2017,7,121.20,24.95,3.20099,
оч╢щел,2017,8,121.20,24.95,0.203794,
оч╢щел,2017,9,121.20,24.95,0.86129,
оч╢щел,2017,10,121.20,24.95,5.36363,
оч╢щел,2017,11,121.20,24.95,2.63989,
оч╢щел,2017,12,121.20,24.95,1.63647,
оч╢щел,2018,1,121.20,24.95,9.96025,
оч╢щел,2018,2,121.20,24.95,5.09261,
оч╢щел,2018,3,121.20,24.95,1.71425,
оч╢щел,2018,4,121.20,24.95,2.00201,
оч╢щел,2018,5,121.20,24.95,0.789374,
оч╢щел,2018,6,121.20,24.95,2.89193,
оч╢щел,2018,7,121.20,24.95,2.73003,
оч╢щел,2018,8,121.20,24.95,5.52386,
оч╢щел,2018,9,121.20,24.95,4.83018,
оч╢щел,2018,10,121.20,24.95,3.44017,
оч╢щел,2018,11,121.20,24.95,1.50496,
оч╢щел,2018,12,121.20,24.95,1.88546,
оч╢щел,2019,1,121.20,24.95,1.83736,
оч╢щел,2019,2,121.20,24.95,2.67822,
оч╢щел,2019,3,121.20,24.95,7.83385,
оч╢щел,2019,4,121.20,24.95,4.14429,
оч╢щел,2019,5,121.20,24.95,8.5822,
оч╢щел,2019,6,121.20,24.95,11.2349,
оч╢щел,2019,7,121.20,24.95,1.91599,
оч╢щел,2019,8,121.20,24.95,5.53273,
оч╢щел,2019,9,121.20,24.95,6.1541,
оч╢щел,2019,10,121.20,24.95,0.461776,
оч╢щел,2019,11,121.20,24.95,0.522504,
оч╢щел,2019,12,121.20,24.95,6.17254,
оч╢щел,2020,1,121.20,24.95,1.48463,
оч╢щел,2020,2,121.20,24.95,1.92508,
оч╢щел,2020,3,121.20,24.95,5.99037,
оч╢щел,2020,4,121.20,24.95,2.63095,
оч╢щел,2020,5,121.20,24.95,11.3643,
оч╢щел,2020,6,121.20,24.95,1.18022,
оч╢щел,2020,7,121.20,24.95,0.695659,
оч╢щел,2020,8,121.20,24.95,5.74266,
оч╢щел,2020,9,121.20,24.95,4.34944,
оч╢щел,2020,10,121.20,24.95,0.662027,
оч╢щел,2020,11,121.20,24.95,0.5069,
оч╢щел,2020,12,121.20,24.95,3.43385,
оч╢щел,1960,1,121.20,25.00,3.58524,
оч╢щел,1960,2,121.20,25.00,0.246602,
оч╢щел,1960,3,121.20,25.00,5.35323,
оч╢щел,1960,4,121.20,25.00,6.05826,
оч╢щел,1960,5,121.20,25.00,8.26529,
оч╢щел,1960,6,121.20,25.00,7.86054,
оч╢щел,1960,7,121.20,25.00,4.56674,
оч╢щел,1960,8,121.20,25.00,18.7096,
оч╢щел,1960,9,121.20,25.00,5.57622,
оч╢щел,1960,10,121.20,25.00,1.75244,
оч╢щел,1960,11,121.20,25.00,1.38241,
оч╢щел,1960,12,121.20,25.00,1.99222,
оч╢щел,1961,1,121.20,25.00,1.99235,
оч╢щел,1961,2,121.20,25.00,5.06882,
оч╢щел,1961,3,121.20,25.00,9.00764,
оч╢щел,1961,4,121.20,25.00,3.70527,
оч╢щел,1961,5,121.20,25.00,5.67861,
оч╢щел,1961,6,121.20,25.00,1.17185,
оч╢щел,1961,7,121.20,25.00,3.50963,
оч╢щел,1961,8,121.20,25.00,2.26853,
оч╢щел,1961,9,121.20,25.00,8.57506,
оч╢щел,1961,10,121.20,25.00,1.04736,
оч╢щел,1961,11,121.20,25.00,2.15527,
оч╢щел,1961,12,121.20,25.00,3.45774,
оч╢щел,1962,1,121.20,25.00,2.61208,
оч╢щел,1962,2,121.20,25.00,2.54128,
оч╢щел,1962,3,121.20,25.00,8.08914,
оч╢щел,1962,4,121.20,25.00,4.10174,
оч╢щел,1962,5,121.20,25.00,3.06231,
оч╢щел,1962,6,121.20,25.00,4.05433,
оч╢щел,1962,7,121.20,25.00,3.90231,
оч╢щел,1962,8,121.20,25.00,4.38766,
оч╢щел,1962,9,121.20,25.00,3.46763,
оч╢щел,1962,10,121.20,25.00,2.05055,
оч╢щел,1962,11,121.20,25.00,3.55249,
оч╢щел,1962,12,121.20,25.00,0.188401,
оч╢щел,1963,1,121.20,25.00,0.491294,
оч╢щел,1963,2,121.20,25.00,1.09282,
оч╢щел,1963,3,121.20,25.00,2.66336,
оч╢щел,1963,4,121.20,25.00,1.06549,
оч╢щел,1963,5,121.20,25.00,2.87409,
оч╢щел,1963,6,121.20,25.00,4.26475,
оч╢щел,1963,7,121.20,25.00,2.85857,
оч╢щел,1963,8,121.20,25.00,0.0642341,
